opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed,sales_cycle_days
ZFIT4XWO,Moses Frase,MG Advanced,Stanredtax,Won,2017-09-16,2017-12-05,3039,FALSE,TRUE,80
XH69FGJJ,Niesha Huffines,GTX Basic,Treequote,Won,2017-09-16,2017-11-19,637,FALSE,TRUE,64
S8Y9AAWC,Rosalina Dieter,GTX Pro,Zoomit,Won,2017-09-16,2017-12-08,4614,FALSE,TRUE,83
I2DLJ6C3,Rosie Papadopoulos,MG Special,Gekko & Co,Won,2017-09-16,2017-11-27,51,FALSE,TRUE,72
M3QL68T6,Vicki Laflamme,GTX Basic,Plexzap,Won,2017-09-16,2017-12-04,595,FALSE,TRUE,79
Q3K6K5V9,Vicki Laflamme,MG Special,Zoomit,Won,2017-09-16,2017-12-26,52,FALSE,TRUE,101
PEGFPDVU,Violet Mclelland,GTX Pro,Konex,Won,2017-09-16,2017-09-30,5604,FALSE,TRUE,14
VA0I9SDD,Zane Levy,GTX Pro,Konex,Won,2017-09-16,2017-09-27,5360,FALSE,TRUE,11
F8F6MA24,Corliss Cosme,GTX Basic,Sumace,Won,2017-09-17,2017-12-19,538,FALSE,TRUE,93
L7CFCOR6,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-17,2017-11-28,5668,FALSE,TRUE,72
AAUTJ747,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-17,2017-12-11,5220,FALSE,TRUE,85
X7VUR49L,Donn Cantrell,GTX Pro,Betasoloin,Won,2017-09-17,2017-09-26,5763,FALSE,TRUE,9
THNEGVH2,Kary Hendrixson,GTX Plus Basic,Lexiqvolax,Won,2017-09-17,2017-11-14,948,FALSE,TRUE,58
D1ANNMSO,Lajuana Vencill,GTX Basic,Rundofase,Won,2017-09-17,2017-11-19,487,FALSE,TRUE,63
LMVQ6B9P,Lajuana Vencill,GTX Plus Basic,Funholding,Won,2017-09-17,2017-11-18,1072,FALSE,TRUE,62
OQBVGILR,Markita Hansen,MG Special,Singletechno,Won,2017-09-17,2017-12-16,56,FALSE,TRUE,90
7IZQJIPA,Maureen Marcano,GTX Pro,Kan-code,Won,2017-09-17,2017-12-27,4812,FALSE,TRUE,101
RENW2N0H,Reed Clapper,GTX Pro,Bioplex,Won,2017-09-17,2017-11-19,5186,FALSE,TRUE,63
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,2017-09-17,2017-12-02,49,FALSE,TRUE,76
S0MZHYQC,Zane Levy,GTX Pro,Konex,Won,2017-09-17,2017-09-27,4800,FALSE,TRUE,10
HP9TUR60,Daniell Hammack,GTX Pro,Initech,Won,2017-09-18,2017-12-24,5627,FALSE,TRUE,97
USL5PZ4O,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-09-18,2017-12-06,3779,FALSE,TRUE,79
3DM5SSI5,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-18,2017-11-05,5231,FALSE,TRUE,48
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,2017-09-18,2017-12-02,2918,FALSE,TRUE,75
58QZ1YGK,Jonathan Berthelot,GTX Pro,Finhigh,Won,2017-09-18,2017-09-27,4902,FALSE,TRUE,9
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,2017-09-18,2017-11-22,531,FALSE,TRUE,65
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-09-18,2017-11-30,526,FALSE,TRUE,73
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,2017-09-18,2017-11-17,485,FALSE,TRUE,60
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,2017-09-18,2017-12-25,520,FALSE,TRUE,98
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-18,2017-12-23,1020,FALSE,TRUE,96
T2EM55FZ,Rosie Papadopoulos,GTX Pro,Donquadtech,Won,2017-09-18,2017-11-15,4205,FALSE,TRUE,58
0WGAPLOI,Darcel Schlecht,GTX Pro,dambase,Won,2017-09-19,2017-12-07,4990,FALSE,TRUE,79
GXPA5D3A,Darcel Schlecht,GTX Pro,Domzoom,Won,2017-09-19,2017-09-29,5450,FALSE,TRUE,10
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,2017-09-19,2017-11-11,53,FALSE,TRUE,53
VKM2BCMV,Jonathan Berthelot,GTX Pro,Inity,Won,2017-09-19,2017-09-25,3678,FALSE,TRUE,6
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,2017-09-19,2017-11-18,555,FALSE,TRUE,60
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-19,2017-12-16,492,FALSE,TRUE,88
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,2017-09-19,2017-11-17,574,FALSE,TRUE,59
R0R0V2O5,Maureen Marcano,GTX Pro,Finjob,Won,2017-09-19,2017-12-09,4709,FALSE,TRUE,81
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,2017-09-19,2017-12-04,3079,FALSE,TRUE,76
G53492IF,Reed Clapper,GTX Pro,Massive Dynamic,Won,2017-09-19,2017-09-24,4369,FALSE,TRUE,5
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,2017-09-19,2017-12-31,6000,FALSE,TRUE,103
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,2017-09-19,2017-12-31,3248,FALSE,TRUE,103
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,2017-09-19,2017-11-19,4249,FALSE,TRUE,61
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,2017-09-20,2017-12-26,563,FALSE,TRUE,97
SBTVPORC,Corliss Cosme,GTX Pro,Gekko & Co,Won,2017-09-20,2017-09-29,5037,FALSE,TRUE,9
XZKZYO55,Daniell Hammack,GTX Pro,Kan-code,Won,2017-09-20,2017-12-16,4865,FALSE,TRUE,87
AMCOSQZC,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-20,2017-12-18,5192,FALSE,TRUE,89
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,2017-09-20,2017-12-31,41,FALSE,TRUE,102
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,2017-09-20,2017-09-26,59,FALSE,TRUE,6
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,2017-09-20,2017-11-24,58,FALSE,TRUE,65
5R7N3RKQ,Jonathan Berthelot,GTX Pro,Ron-tech,Won,2017-09-20,2017-09-30,4361,FALSE,TRUE,10
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,2017-09-20,2017-12-09,4906,FALSE,TRUE,80
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,2017-09-20,2017-09-29,587,FALSE,TRUE,9
1AQKM7VU,Markita Hansen,GTX Pro,Y-corporation,Won,2017-09-20,2017-11-24,4487,FALSE,TRUE,65
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,2017-09-20,2017-12-28,3627,FALSE,TRUE,99
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,2017-09-20,2017-12-22,920,FALSE,TRUE,93
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,2017-09-20,2017-10-01,552,FALSE,TRUE,11
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,2017-09-20,2017-12-15,54,FALSE,TRUE,86
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,2017-09-20,2017-12-14,472,FALSE,TRUE,85
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,2017-09-21,2017-09-30,66,FALSE,TRUE,9
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-09-21,2017-11-21,1039,FALSE,TRUE,61
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-09-21,2017-12-21,550,FALSE,TRUE,91
MP9PICCD,Darcel Schlecht,GTX Pro,Treequote,Won,2017-09-21,2017-12-30,4570,FALSE,TRUE,100
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,Condax,Won,2017-09-21,2017-12-05,5138,FALSE,TRUE,75
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,2017-09-21,2017-12-02,3063,FALSE,TRUE,72
BUHR2X8U,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-09-21,2017-12-30,613,FALSE,TRUE,100
4OPFJFRO,Kary Hendrixson,GTX Pro,Plexzap,Won,2017-09-21,2017-11-14,4808,FALSE,TRUE,54
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,Condax,Won,2017-09-21,2017-11-26,5160,FALSE,TRUE,66
V7T9ZP6C,Markita Hansen,GTX Basic,J-Texon,Won,2017-09-21,2017-10-01,566,FALSE,TRUE,10
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,2017-09-21,2017-09-27,68,FALSE,TRUE,6
YCQXHVMZ,Reed Clapper,GTX Pro,The New York Inquirer,Won,2017-09-21,2017-12-22,5600,FALSE,TRUE,92
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,2017-09-21,2017-12-12,61,FALSE,TRUE,82
YPSXMDRH,Daniell Hammack,GTX Pro,The New York Inquirer,Won,2017-09-22,2017-12-23,4976,FALSE,TRUE,92
DT0ZJ9Z2,Darcel Schlecht,GTX Pro,Inity,Won,2017-09-22,2017-12-24,4991,FALSE,TRUE,93
6PQS93V2,Donn Cantrell,GTX Pro,Vehement Capital Partners,Won,2017-09-22,2017-10-04,5868,FALSE,TRUE,12
LDYYOH6W,Gladys Colclough,GTX Pro,Bioholding,Won,2017-09-22,2017-11-24,4938,FALSE,TRUE,63
4MFY8UXP,Gladys Colclough,MG Advanced,Ron-tech,Won,2017-09-22,2017-12-14,3772,FALSE,TRUE,83
EBJMZ5VE,James Ascencio,GTX Plus Pro,Cheers,Won,2017-09-22,2017-10-02,5784,FALSE,TRUE,10
CMXOTVL7,Jonathan Berthelot,GTX Pro,Conecom,Won,2017-09-22,2017-10-02,3485,FALSE,TRUE,10
9XF2B7RS,Kami Bicknell,GTX Basic,Fasehatice,Won,2017-09-22,2017-09-28,675,FALSE,TRUE,6
W5EGDYPK,Rosalina Dieter,MG Special,Newex,Won,2017-09-22,2017-10-01,55,FALSE,TRUE,9
389D515R,Versie Hillebrand,GTX Plus Pro,Inity,Won,2017-09-22,2017-10-01,5775,FALSE,TRUE,9
2751GWVC,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-09-22,2017-11-18,651,FALSE,TRUE,57
0UFUDIYT,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-09-22,2017-11-22,570,FALSE,TRUE,61
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,2017-09-22,2017-12-30,54,FALSE,TRUE,99
O7U4I96P,Vicki Laflamme,MG Special,Scotfind,Won,2017-09-22,2017-09-29,47,FALSE,TRUE,7
Q0R3ZBNT,Wilburn Farren,MG Special,Silis,Won,2017-09-22,2017-11-08,56,FALSE,TRUE,47
ZKFWTRRT,Darcel Schlecht,GTX Pro,Bioholding,Won,2017-09-23,2017-09-30,4422,FALSE,TRUE,7
941SDVVZ,Darcel Schlecht,GTX Pro,Hottechi,Won,2017-09-23,2017-10-02,5357,FALSE,TRUE,9
0TICPBMF,Gladys Colclough,GTX Plus Basic,Conecom,Won,2017-09-23,2017-09-27,1047,FALSE,TRUE,4
WANX7LM0,Gladys Colclough,GTX Pro,Ron-tech,Won,2017-09-23,2017-12-29,5013,FALSE,TRUE,97
9F2MDA5R,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-23,2017-09-25,3197,FALSE,TRUE,2
YD3D41E0,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-09-23,2017-10-02,1127,FALSE,TRUE,9
RX8711KI,Kami Bicknell,GTX Basic,Plexzap,Won,2017-09-23,2017-12-24,468,FALSE,TRUE,92
F3BJAMUL,Kami Bicknell,MG Special,Rantouch,Won,2017-09-23,2017-11-19,55,FALSE,TRUE,57
HZS2YVRN,Kary Hendrixson,MG Special,Finjob,Won,2017-09-23,2017-10-01,57,FALSE,TRUE,8
MGR0TSPK,Lajuana Vencill,GTX Plus Basic,Rangreen,Won,2017-09-23,2017-11-27,946,FALSE,TRUE,65
O04P1WN6,Vicki Laflamme,GTX Pro,Hottechi,Won,2017-09-23,2017-12-17,4415,FALSE,TRUE,85
600FP406,Violet Mclelland,MG Special,Bioplex,Won,2017-09-23,2017-10-02,60,FALSE,TRUE,9
2EFTTOAV,Zane Levy,GTX Plus Pro,Green-Plus,Won,2017-09-23,2017-10-01,5865,FALSE,TRUE,8
WLQC2XK4,Cecily Lampkin,MG Special,Rundofase,Won,2017-09-24,2017-10-02,54,FALSE,TRUE,8
A4CVM3PM,Corliss Cosme,GTX Pro,Opentech,Won,2017-09-24,2017-12-27,5069,FALSE,TRUE,94
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,Konex,Won,2017-09-24,2017-10-05,5378,FALSE,TRUE,11
D3HUUVPL,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-09-24,2017-12-04,5255,FALSE,TRUE,71
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,2017-09-24,2017-10-03,5144,FALSE,TRUE,9
VM0A3057,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-09-24,2017-10-03,5527,FALSE,TRUE,9
L6AOARQ9,Lajuana Vencill,GTX Basic,dambase,Won,2017-09-24,2017-12-21,452,FALSE,TRUE,88
10984DDU,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-09-24,2017-12-28,7300,FALSE,TRUE,95
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,2017-09-24,2017-11-26,5196,FALSE,TRUE,63
TRET6F45,Vicki Laflamme,GTX Plus Pro,Faxquote,Won,2017-09-24,2017-12-26,5624,FALSE,TRUE,93
8DDC9RLE,Vicki Laflamme,MG Advanced,J-Texon,Won,2017-09-24,2017-12-15,4110,FALSE,TRUE,82
4YXXI2OI,Anna Snelling,MG Special,Codehow,Won,2017-09-25,2017-12-18,53,FALSE,TRUE,84
3C7A75LH,Cassey Cress,GTX Pro,Massive Dynamic,Won,2017-09-25,2017-09-27,5727,FALSE,TRUE,2
02LUGFJS,Cassey Cress,GTX Pro,Plussunin,Won,2017-09-25,2017-09-28,4308,FALSE,TRUE,3
KPF0GREK,Cassey Cress,MG Advanced,Plussunin,Won,2017-09-25,2017-12-09,3329,FALSE,TRUE,75
RAUWH0GP,Kami Bicknell,GTX Plus Pro,Labdrill,Won,2017-09-25,2017-11-27,6105,FALSE,TRUE,63
I86I0TJG,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-09-25,2017-11-13,549,FALSE,TRUE,49
TFW3KAYZ,Kary Hendrixson,GTX Pro,Doncon,Won,2017-09-25,2017-11-12,4828,FALSE,TRUE,48
KU0YOR3J,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-25,2017-10-04,1189,FALSE,TRUE,9
BRGJCWO1,Niesha Huffines,MG Special,Hottechi,Won,2017-09-25,2017-11-28,51,FALSE,TRUE,64
VKB9RFJT,Versie Hillebrand,MG Special,Condax,Won,2017-09-25,2017-11-20,55,FALSE,TRUE,56
Y9HHGGOQ,Versie Hillebrand,MG Special,dambase,Won,2017-09-25,2017-10-04,53,FALSE,TRUE,9
LUXAXNBV,Wilburn Farren,GTX Plus Pro,Donquadtech,Won,2017-09-25,2017-12-09,5960,FALSE,TRUE,75
0XBMBVFP,Zane Levy,MG Advanced,Groovestreet,Won,2017-09-25,2017-10-04,3438,FALSE,TRUE,9
Q06QD8ZW,Anna Snelling,MG Special,Globex Corporation,Won,2017-09-26,2017-11-03,54,FALSE,TRUE,38
3LYVAV6P,Cecily Lampkin,MG Special,Statholdings,Won,2017-09-26,2017-10-03,55,FALSE,TRUE,7
LN0DF2XI,Elease Gluck,MG Special,Sonron,Won,2017-09-26,2017-11-27,48,FALSE,TRUE,62
DTCHPCBB,Hayden Neloms,MG Advanced,Finjob,Won,2017-09-26,2017-12-14,3553,FALSE,TRUE,79
QFKL9UK2,Kary Hendrixson,GTX Pro,J-Texon,Won,2017-09-26,2017-10-05,4727,FALSE,TRUE,9
MC3OSDV0,Kary Hendrixson,MG Special,Sunnamplex,Won,2017-09-26,2017-10-02,65,FALSE,TRUE,6
C7DOYN5Y,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-09-26,2017-12-25,585,FALSE,TRUE,90
MZSCFJZS,Marty Freudenburg,GTX Plus Pro,Konmatfix,Won,2017-09-26,2017-10-07,5708,FALSE,TRUE,11
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,2017-09-26,2017-11-15,571,FALSE,TRUE,50
SH0BSL0Z,Moses Frase,GTX Basic,Scottech,Won,2017-09-26,2017-12-24,619,FALSE,TRUE,89
Q5E0NILP,Reed Clapper,MG Advanced,Donware,Won,2017-09-26,2017-10-03,2984,FALSE,TRUE,7
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,2017-09-26,2017-10-01,558,FALSE,TRUE,5
76NU9866,Rosie Papadopoulos,MG Special,Condax,Won,2017-09-26,2017-12-02,57,FALSE,TRUE,67
13O8NTOT,Violet Mclelland,MG Special,Initech,Won,2017-09-26,2017-11-30,61,FALSE,TRUE,65
AS3IYIRO,Anna Snelling,GTX Basic,Hottechi,Won,2017-09-27,2017-12-26,543,FALSE,TRUE,90
L1WPBDZG,Boris Faz,GTX Pro,Zotware,Won,2017-09-27,2017-12-12,4125,FALSE,TRUE,76
QK98E62R,Cassey Cress,GTX Plus Pro,Ganjaflex,Won,2017-09-27,2017-12-29,5301,FALSE,TRUE,93
F9THW1PW,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-09-27,2017-10-05,495,FALSE,TRUE,8
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,2017-09-27,2017-10-05,955,FALSE,TRUE,8
84SZ58S9,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-27,2017-10-04,1225,FALSE,TRUE,7
6BSKCQCX,Darcel Schlecht,GTX Basic,Conecom,Won,2017-09-27,2017-12-25,608,FALSE,TRUE,89
UKQD4DPD,Darcel Schlecht,GTX Pro,Warephase,Won,2017-09-27,2017-11-13,4515,FALSE,TRUE,47
6XP6FVMN,Elease Gluck,MG Advanced,Green-Plus,Won,2017-09-27,2017-12-18,3772,FALSE,TRUE,82
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,2017-09-27,2017-12-08,540,FALSE,TRUE,72
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,2800,FALSE,TRUE,3
I6UCM2J9,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-09-27,2017-10-05,3250,FALSE,TRUE,8
PT0I4XSM,Hayden Neloms,GTX Plus Basic,Plexzap,Won,2017-09-27,2017-10-07,1232,FALSE,TRUE,10
X718EF6Y,Hayden Neloms,MG Advanced,Hatfan,Won,2017-09-27,2017-10-04,2811,FALSE,TRUE,7
VUAFV8SS,James Ascencio,GTX Plus Basic,Lexiqvolax,Won,2017-09-27,2017-12-07,1178,FALSE,TRUE,71
SXPV3WCV,Jonathan Berthelot,GTX Pro,Treequote,Won,2017-09-27,2017-12-22,4869,FALSE,TRUE,86
XR4PPDOB,Lajuana Vencill,GTX Basic,Condax,Won,2017-09-27,2017-12-18,507,FALSE,TRUE,82
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,2017-09-27,2017-10-06,3681,FALSE,TRUE,9
K8Y7CK9T,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-09-27,2017-10-05,5280,FALSE,TRUE,8
ADS3CQ4B,Rosalina Dieter,MG Special,Finjob,Won,2017-09-27,2017-11-27,50,FALSE,TRUE,61
9UBU6UW4,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Won,2017-09-27,2017-09-29,59,FALSE,TRUE,2
ZP9HW0LH,Vicki Laflamme,MG Advanced,Kan-code,Won,2017-09-27,2017-10-03,3794,FALSE,TRUE,6
WV41OJHX,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-09-27,2017-10-03,3786,FALSE,TRUE,6
369V78M2,Donn Cantrell,GTX Pro,Mathtouch,Won,2017-09-28,2017-10-07,5553,FALSE,TRUE,9
792JYPG1,Donn Cantrell,MG Advanced,Konex,Won,2017-09-28,2017-10-08,3557,FALSE,TRUE,10
Y6Q7Z0SO,Elease Gluck,MG Special,Green-Plus,Won,2017-09-28,2017-10-08,63,FALSE,TRUE,10
GXY3QZ2V,Lajuana Vencill,MG Advanced,Scottech,Won,2017-09-28,2017-10-06,3704,FALSE,TRUE,8
OR0PEAIV,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-09-28,2017-11-30,1133,FALSE,TRUE,63
EGOU8GB1,Maureen Marcano,GTX Plus Basic,Konex,Won,2017-09-28,2017-12-09,1292,FALSE,TRUE,72
IIKN6Q8E,Rosalina Dieter,MG Advanced,Plusstrip,Won,2017-09-28,2017-12-04,3278,FALSE,TRUE,67
VTX8GPN8,Versie Hillebrand,MG Special,Codehow,Won,2017-09-28,2017-10-05,55,FALSE,TRUE,7
DVGY4X7E,Vicki Laflamme,GTX Basic,Finjob,Won,2017-09-28,2017-12-23,498,FALSE,TRUE,86
W9LAIASV,Vicki Laflamme,MG Special,Sunnamplex,Won,2017-09-28,2017-12-30,55,FALSE,TRUE,93
1JFYPP8R,Zane Levy,GTX Basic,Cheers,Won,2017-09-28,2017-10-05,571,FALSE,TRUE,7
A62JDGQK,Daniell Hammack,GTX Pro,Bubba Gump,Won,2017-09-29,2017-10-05,4942,FALSE,TRUE,6
VJD27D8U,Elease Gluck,GTX Pro,Singletechno,Won,2017-09-29,2017-10-01,5340,FALSE,TRUE,2
LEPH90QI,Gladys Colclough,GTX Plus Pro,Isdom,Won,2017-09-29,2017-10-09,5689,FALSE,TRUE,10
94P229FH,Lajuana Vencill,MG Special,Dontechi,Won,2017-09-29,2017-12-30,52,FALSE,TRUE,92
Q6F9JWTY,Lajuana Vencill,MG Advanced,Rangreen,Won,2017-09-29,2017-12-10,3131,FALSE,TRUE,72
I6RH33SU,Marty Freudenburg,MG Advanced,Toughzap,Won,2017-09-29,2017-10-05,3957,FALSE,TRUE,6
STCU1IXE,Niesha Huffines,GTX Basic,Treequote,Won,2017-09-29,2017-12-30,523,FALSE,TRUE,92
E3CR358L,Niesha Huffines,GTX Plus Basic,Treequote,Won,2017-09-29,2017-12-21,1156,FALSE,TRUE,83
1B2WYHTY,Rosalina Dieter,MG Advanced,Plexzap,Won,2017-09-29,2017-11-30,3509,FALSE,TRUE,62
W40IER4O,Vicki Laflamme,MG Special,Sonron,Won,2017-09-29,2017-12-08,59,FALSE,TRUE,70
6K31TYOR,Zane Levy,GTX Basic,J-Texon,Won,2017-09-29,2017-10-05,502,FALSE,TRUE,6
T4SSD24J,Boris Faz,GTX Basic,Silis,Won,2017-09-30,2017-12-05,541,FALSE,TRUE,66
ZDB6D35R,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2017-09-30,2017-12-19,5026,FALSE,TRUE,80
8RVTZBQO,Cecily Lampkin,MG Advanced,Dontechi,Won,2017-09-30,2017-10-10,3148,FALSE,TRUE,10
IHOTG9ZQ,Darcel Schlecht,MG Advanced,Rundofase,Won,2017-09-30,2017-10-09,3006,FALSE,TRUE,9
12HOWQMI,Garret Kinder,GTX Pro,Kan-code,Won,2017-09-30,2017-10-07,5203,FALSE,TRUE,7
IIOVCSHC,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-09-30,2017-12-10,2927,FALSE,TRUE,71
C563WHG1,Lajuana Vencill,GTX Plus Pro,Betatech,Won,2017-09-30,2017-10-11,6156,FALSE,TRUE,11
D9WBSJRC,Marty Freudenburg,GTX Pro,Warephase,Won,2017-09-30,2017-10-09,5007,FALSE,TRUE,9
X8P0Q1EU,Maureen Marcano,MG Special,Scotfind,Won,2017-09-30,2017-12-06,59,FALSE,TRUE,67
PBGB323I,Moses Frase,GTX Basic,Cancity,Won,2017-09-30,2017-10-07,549,FALSE,TRUE,7
V5THS9V8,Niesha Huffines,GTX Plus Basic,Isdom,Won,2017-09-30,2017-11-27,1117,FALSE,TRUE,58
579RHB6S,Versie Hillebrand,MG Special,Stanredtax,Won,2017-09-30,2017-10-08,57,FALSE,TRUE,8
U3UT9B1U,Violet Mclelland,MG Special,Silis,Won,2017-09-30,2017-12-24,55,FALSE,TRUE,85
HY7D36UC,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-09-30,2017-12-22,63,FALSE,TRUE,83
9YVTJF6C,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-09-30,2017-10-08,1108,FALSE,TRUE,8
JGZVNKMT,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-09-30,2017-12-10,944,FALSE,TRUE,71
IFVL4WL5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,2017-10-01,2017-12-10,3704,FALSE,TRUE,70
HZNNKQ0T,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-10-01,2017-10-03,1076,FALSE,TRUE,2
Z6ETLZQU,Corliss Cosme,GTX Plus Pro,Mathtouch,Won,2017-10-01,2017-12-18,5528,FALSE,TRUE,78
RMFG5C6C,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-10-01,2017-10-09,4594,FALSE,TRUE,8
U2JOATN3,Darcel Schlecht,GTX Pro,Scottech,Won,2017-10-01,2017-12-06,6166,FALSE,TRUE,66
FHCSKQ4K,Donn Cantrell,GTX Plus Pro,Bluth Company,Won,2017-10-01,2017-12-30,5270,FALSE,TRUE,90
I4OJHXIN,Hayden Neloms,MG Advanced,Cheers,Won,2017-10-01,2017-10-05,3169,FALSE,TRUE,4
NE300YJ0,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-01,2017-11-24,571,FALSE,TRUE,54
M3SQPUB1,Kami Bicknell,GTX Plus Pro,Green-Plus,Won,2017-10-01,2017-10-13,6304,FALSE,TRUE,12
BJLJV8XE,Marty Freudenburg,GTX Pro,Condax,Won,2017-10-01,2017-12-15,4578,FALSE,TRUE,75
AQH7ORZZ,Reed Clapper,MG Special,Bluth Company,Won,2017-10-01,2017-12-18,62,FALSE,TRUE,78
GLG1IOHT,Rosalina Dieter,MG Special,J-Texon,Won,2017-10-01,2017-10-08,51,FALSE,TRUE,7
89MUGU6K,Rosie Papadopoulos,GTX Pro,Bluth Company,Won,2017-10-01,2017-11-30,4881,FALSE,TRUE,60
F5OETS8V,Vicki Laflamme,GTX Basic,Golddex,Won,2017-10-01,2017-12-18,544,FALSE,TRUE,78
CU7KT53A,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-10-01,2017-12-16,2941,FALSE,TRUE,76
SLXPTSGS,Wilburn Farren,MG Special,Condax,Won,2017-10-01,2017-10-11,44,FALSE,TRUE,10
FZGGKS2D,Zane Levy,GTX Plus Pro,Doncon,Won,2017-10-01,2017-12-23,4910,FALSE,TRUE,83
CTZ5I5R5,Cassey Cress,GTX Plus Pro,Bioplex,Won,2017-10-02,2017-12-05,5469,FALSE,TRUE,64
TAPH7KQO,Cecily Lampkin,GTX Basic,Zumgoity,Won,2017-10-02,2017-12-07,568,FALSE,TRUE,66
UKXRWZ3P,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-10-02,2017-10-04,5263,FALSE,TRUE,2
C5XXGXUE,Darcel Schlecht,GTX Pro,Toughzap,Won,2017-10-02,2017-10-09,4201,FALSE,TRUE,7
VSN0PA06,Kami Bicknell,GTX Plus Basic,Sunnamplex,Won,2017-10-02,2017-10-03,1048,FALSE,TRUE,1
